Entity,Code,Year,Wind (TWh growth - equivalent)
United States,USA,2018,45.081238
United States,USA,2019,59.12561
United States,USA,2020,108.67169
United States,USA,2021,103.127014
United States,USA,2022,145.4483
Upper-middle-income countries,,1966,0
Upper-middle-income countries,,1967,0
Upper-middle-income countries,,1968,0
Upper-middle-income countries,,1969,0
Upper-middle-income countries,,1970,0
Upper-middle-income countries,,1971,0
Upper-middle-income countries,,1972,0
Upper-middle-income countries,,1973,0
Upper-middle-income countries,,1974,0
Upper-middle-income countries,,1975,0
Upper-middle-income countries,,1976,0
Upper-middle-income countries,,1977,0
Upper-middle-income countries,,1978,0
Upper-middle-income countries,,1979,0
Upper-middle-income countries,,1980,0
Upper-middle-income countries,,1981,0
Upper-middle-income countries,,1982,0
Upper-middle-income countries,,1983,0
Upper-middle-income countries,,1984,0
Upper-middle-income countries,,1985,0
Upper-middle-income countries,,1986,0
Upper-middle-income countries,,1987,0
Upper-middle-income countries,,1988,0
Upper-middle-income countries,,1989,0
Upper-middle-income countries,,1990,0.008930722
Upper-middle-income countries,,1991,0.020908
Upper-middle-income countries,,1992,0.36140963
Upper-middle-income countries,,1993,0.23894864
Upper-middle-income countries,,1994,0.51959366
Upper-middle-income countries,,1995,0.6928916
Upper-middle-income countries,,1996,-1.5116255
Upper-middle-income countries,,1997,0.34660178
Upper-middle-income countries,,1998,0.5468203
Upper-middle-income countries,,1999,0.39777982
Upper-middle-income countries,,2000,0.3907323
Upper-middle-income countries,,2001,0.5962143
Upper-middle-income countries,,2002,0.45025516
Upper-middle-income countries,,2003,0.51385045
Upper-middle-income countries,,2004,0.93106794
Upper-middle-income countries,,2005,1.9788485
Upper-middle-income countries,,2006,5.7419705
Upper-middle-income countries,,2007,7.3470697
Upper-middle-income countries,,2008,24.359995
Upper-middle-income countries,,2009,43.531467
Upper-middle-income countries,,2010,69.42554
Upper-middle-income countries,,2011,75.284424
Upper-middle-income countries,,2012,95.1212
Upper-middle-income countries,,2013,106.09769
Upper-middle-income countries,,2014,84.15283
Upper-middle-income countries,,2015,113.522766
Upper-middle-income countries,,2016,195.42462
Upper-middle-income countries,,2017,205.28247
Upper-middle-income countries,,2018,185.17859
Upper-middle-income countries,,2019,152.7417
Upper-middle-income countries,,2020,187.92004
Upper-middle-income countries,,2021,571.9032
Upper-middle-income countries,,2022,315.34424
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Uzbekistan,UZB,2017,0
Uzbekistan,UZB,2018,0
Uzbekistan,UZB,2019,0.0408575
Uzbekistan,UZB,2020,-0.0408575
Uzbekistan,UZB,2021,0.00314
Uzbekistan,UZB,2022,-0.000011444325
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0
Venezuela,VEN,2011,0
Venezuela,VEN,2012,0
Venezuela,VEN,2013,0.2405725
Venezuela,VEN,2014,0.05667387
Venezuela,VEN,2015,-0.09617832
Venezuela,VEN,2016,0.06124419
Venezuela,VEN,2017,-0.0077625215
Venezuela,VEN,2018,-0.2534147
Venezuela,VEN,2019,0.15596886
Venezuela,VEN,2020,-0.10573055
Venezuela,VEN,2021,-0.005087223
Venezuela,VEN,2022,-0.00016861036
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0.004777111
Vietnam,VNM,2009,0.027618445
Vietnam,VNM,2010,0.080570556
Vietnam,VNM,2011,-0.00068888813
Vietnam,VNM,2012,-0.0006805584
Vietnam,VNM,2013,0.07618471
Vietnam,VNM,2014,-0.0011244416
Vietnam,VNM,2015,0.28919137
Vietnam,VNM,2016,0.06223613
Vietnam,VNM,2017,0.39336717
Vietnam,VNM,2018,0.35701746
Vietnam,VNM,2019,0.6147028
Vietnam,VNM,2020,0.916911
Vietnam,VNM,2021,3.440224
Vietnam,VNM,2022,14.713846
Western Africa (EI),,1972,0
Western Africa (EI),,1973,0
Western Africa (EI),,1974,0
Western Africa (EI),,1975,0
Western Africa (EI),,1976,0
Western Africa (EI),,1977,0
Western Africa (EI),,1978,0
Western Africa (EI),,1979,0
Western Africa (EI),,1980,0
Western Africa (EI),,1981,0
Western Africa (EI),,1982,0
Western Africa (EI),,1983,0
Western Africa (EI),,1984,0
Western Africa (EI),,1985,0
Western Africa (EI),,1986,0
Western Africa (EI),,1987,0
Western Africa (EI),,1988,0
Western Africa (EI),,1989,0
Western Africa (EI),,1990,0
Western Africa (EI),,1991,0
Western Africa (EI),,1992,0
Western Africa (EI),,1993,0.005913972
Western Africa (EI),,1994,0.010053777
Western Africa (EI),,1995,0.0026612785
Western Africa (EI),,1996,0.0023655836
Western Africa (EI),,1997,0.000295721
Western Africa (EI),,1998,0.0011827778
Western Africa (EI),,1999,0.0005914159
Western Africa (EI),,2000,0.00029569492
Western Africa (EI),,2001,-0.0034420267
Western Africa (EI),,2002,0.00017505512
Western Africa (EI),,2003,0.0013647787
Western Africa (EI),,2004,0.0028343033
Western Africa (EI),,2005,0.00053633377
Western Africa (EI),,2006,0.0022169184
Western Africa (EI),,2007,-0.0019165277
Western Africa (EI),,2008,-0.0035056677
Western Africa (EI),,2009,-0.0014125258
Western Africa (EI),,2010,-0.005142251
Western Africa (EI),,2011,0.038308606
Western Africa (EI),,2012,0.12333778
Western Africa (EI),,2013,0.07471304
Western Africa (EI),,2014,0.00008890033
Western Africa (EI),,2015,0.23596251
Western Africa (EI),,2016,-0.009025842
Western Africa (EI),,2017,-0.005960852
Western Africa (EI),,2018,0.03045559
Western Africa (EI),,2019,0.10360944
Western Africa (EI),,2020,0.48189658
Western Africa (EI),,2021,0.4971068
Western Africa (EI),,2022,-0.009713769
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0.008870971
World,OWID_WRL,1979,0.008870971
World,OWID_WRL,1980,0.0133063905
World,OWID_WRL,1981,0
World,OWID_WRL,1982,0.02365583
World,OWID_WRL,1983,0.042270284
World,OWID_WRL,1984,0.03536722
World,OWID_WRL,1985,0.05755666
World,OWID_WRL,1986,0.22062446
World,OWID_WRL,1987,0.16720417
World,OWID_WRL,1988,0.40275103
World,OWID_WRL,1989,6.854883
World,OWID_WRL,1990,2.9058146
World,OWID_WRL,1991,1.3413973
World,OWID_WRL,1992,1.9123011
World,OWID_WRL,1993,2.8722906
World,OWID_WRL,1994,4.221283
World,OWID_WRL,1995,3.3721333
World,OWID_WRL,1996,2.7898502
World,OWID_WRL,1997,8.316875
World,OWID_WRL,1998,11.535343
World,OWID_WRL,1999,15.665058
World,OWID_WRL,2000,30.110252
World,OWID_WRL,2001,19.874619
World,OWID_WRL,2002,40.141464
World,OWID_WRL,2003,30.639435
World,OWID_WRL,2004,63.18918
World,OWID_WRL,2005,52.869812
World,OWID_WRL,2006,80.27707
World,OWID_WRL,2007,105.09094
World,OWID_WRL,2008,137.23001
World,OWID_WRL,2009,150.82703
World,OWID_WRL,2010,188.4685
World,OWID_WRL,2011,254.19232
World,OWID_WRL,2012,238.92786
World,OWID_WRL,2013,277.4176
World,OWID_WRL,2014,180.29724
World,OWID_WRL,2015,326.5515
World,OWID_WRL,2016,336.79688
World,OWID_WRL,2017,462.25757
World,OWID_WRL,2018,320.89966
World,OWID_WRL,2019,385.89893
World,OWID_WRL,2020,441.45557
World,OWID_WRL,2021,665.4131
World,OWID_WRL,2022,636.00586
